arch,compiler,commit_hash,method,test,omp_threads,wallclock_seconds
Granite Rapids,ifx,e6f5155e12,Method 5,wd_stable_h_burn,32,239.6
Granite Rapids,ifx,e6f5155e12,Method 5,wd_stable_h_burn,64,183.2
Granite Rapids,ifx,e6f5155e12,Method 5,wd_stable_h_burn,64,183.4
Granite Rapids,ifx,e6f5155e12,Method 5,wd_stable_h_burn,64,183.6
Ice Lake,gfortran,1b52195431,Method 4,15M_dynamo,8,1391.8
Ice Lake,gfortran,1b52195431,Method 4,15M_dynamo,8,1389.9
Ice Lake,gfortran,1b52195431,Method 4,15M_dynamo,8,1391.8
Ice Lake,gfortran,1b52195431,Method 4,15M_dynamo,16,860.2
Ice Lake,gfortran,1b52195431,Method 4,15M_dynamo,16,859.7
Ice Lake,gfortran,1b52195431,Method 4,15M_dynamo,16,859.5
Ice Lake,gfortran,1b52195431,Method 4,15M_dynamo,32,602.6
Ice Lake,gfortran,1b52195431,Method 4,15M_dynamo,32,600.6
Ice Lake,gfortran,1b52195431,Method 4,15M_dynamo,32,601.4
Ice Lake,gfortran,1b52195431,Method 4,15M_dynamo,64,554.2
Ice Lake,gfortran,1b52195431,Method 4,15M_dynamo,64,547.7
Ice Lake,gfortran,1b52195431,Method 4,15M_dynamo,64,538.9
Ice Lake,gfortran,1b52195431,Method 4,20M_pre_ms_to_core_collapse,8,1447.6
Ice Lake,gfortran,1b52195431,Method 4,20M_pre_ms_to_core_collapse,8,1447.5
Ice Lake,gfortran,1b52195431,Method 4,20M_pre_ms_to_core_collapse,8,1445.6
Ice Lake,gfortran,1b52195431,Method 4,20M_pre_ms_to_core_collapse,16,752.5
Ice Lake,gfortran,1b52195431,Method 4,20M_pre_ms_to_core_collapse,16,750.3
Ice Lake,gfortran,1b52195431,Method 4,20M_pre_ms_to_core_collapse,16,750.5
Ice Lake,gfortran,1b52195431,Method 4,20M_pre_ms_to_core_collapse,32,407.7
Ice Lake,gfortran,1b52195431,Method 4,20M_pre_ms_to_core_collapse,32,408.7
Ice Lake,gfortran,1b52195431,Method 4,20M_pre_ms_to_core_collapse,32,408.5
Ice Lake,gfortran,1b52195431,Method 4,20M_pre_ms_to_core_collapse,64,255.5
Ice Lake,gfortran,1b52195431,Method 4,20M_pre_ms_to_core_collapse,64,254.5
Ice Lake,gfortran,1b52195431,Method 4,20M_pre_ms_to_core_collapse,64,258.7
Ice Lake,gfortran,1b52195431,Method 4,5M_cepheid_blue_loop,8,457.7
Ice Lake,gfortran,1b52195431,Method 4,5M_cepheid_blue_loop,8,441.9
Ice Lake,gfortran,1b52195431,Method 4,5M_cepheid_blue_loop,8,461.5
Ice Lake,gfortran,1b52195431,Method 4,5M_cepheid_blue_loop,16,345.5
Ice Lake,gfortran,1b52195431,Method 4,5M_cepheid_blue_loop,16,348.4
Ice Lake,gfortran,1b52195431,Method 4,5M_cepheid_blue_loop,16,346.5
Ice Lake,gfortran,1b52195431,Method 4,5M_cepheid_blue_loop,32,312.2
Ice Lake,gfortran,1b52195431,Method 4,5M_cepheid_blue_loop,32,298.5
Ice Lake,gfortran,1b52195431,Method 4,5M_cepheid_blue_loop,32,299.5
Ice Lake,gfortran,1b52195431,Method 4,5M_cepheid_blue_loop,64,300.7
Ice Lake,gfortran,1b52195431,Method 4,5M_cepheid_blue_loop,64,299.4
Ice Lake,gfortran,1b52195431,Method 4,5M_cepheid_blue_loop,64,289
Ice Lake,gfortran,1b52195431,Method 4,wd_stable_h_burn,8,717.9
Ice Lake,gfortran,1b52195431,Method 4,wd_stable_h_burn,8,716.5
Ice Lake,gfortran,1b52195431,Method 4,wd_stable_h_burn,8,715.5
Ice Lake,gfortran,1b52195431,Method 4,wd_stable_h_burn,16,395.7
Ice Lake,gfortran,1b52195431,Method 4,wd_stable_h_burn,16,400.6
Ice Lake,gfortran,1b52195431,Method 4,wd_stable_h_burn,16,399.3
Ice Lake,gfortran,1b52195431,Method 4,wd_stable_h_burn,32,243
Ice Lake,gfortran,1b52195431,Method 4,wd_stable_h_burn,32,243.5
Ice Lake,gfortran,1b52195431,Method 4,wd_stable_h_burn,32,243.4
Ice Lake,gfortran,1b52195431,Method 4,wd_stable_h_burn,64,189.8
Ice Lake,gfortran,1b52195431,Method 4,wd_stable_h_burn,64,184.4
Ice Lake,gfortran,1b52195431,Method 4,wd_stable_h_burn,64,188.6
Ice Lake,gfortran,2bc2f83440,Method 1,15M_dynamo,8,1443.3
Ice Lake,gfortran,2bc2f83440,Method 1,15M_dynamo,8,1442.2
Ice Lake,gfortran,2bc2f83440,Method 1,15M_dynamo,8,1442
Ice Lake,gfortran,2bc2f83440,Method 1,15M_dynamo,16,886.5
Ice Lake,gfortran,2bc2f83440,Method 1,15M_dynamo,16,888
Ice Lake,gfortran,2bc2f83440,Method 1,15M_dynamo,16,886.4
Ice Lake,gfortran,2bc2f83440,Method 1,15M_dynamo,32,612.8
Ice Lake,gfortran,2bc2f83440,Method 1,15M_dynamo,32,612.7
Ice Lake,gfortran,2bc2f83440,Method 1,15M_dynamo,32,613
Ice Lake,gfortran,2bc2f83440,Method 1,15M_dynamo,64,500.9
Ice Lake,gfortran,2bc2f83440,Method 1,15M_dynamo,64,506.4
Ice Lake,gfortran,2bc2f83440,Method 1,15M_dynamo,64,501.2
Ice Lake,gfortran,2bc2f83440,Method 1,20M_pre_ms_to_core_collapse,8,1312.3
Ice Lake,gfortran,2bc2f83440,Method 1,20M_pre_ms_to_core_collapse,8,1310.4
Ice Lake,gfortran,2bc2f83440,Method 1,20M_pre_ms_to_core_collapse,8,1310.8
Ice Lake,gfortran,2bc2f83440,Method 1,20M_pre_ms_to_core_collapse,16,678.3
Ice Lake,gfortran,2bc2f83440,Method 1,20M_pre_ms_to_core_collapse,16,677.5
Ice Lake,gfortran,2bc2f83440,Method 1,20M_pre_ms_to_core_collapse,16,676.7
Ice Lake,gfortran,2bc2f83440,Method 1,20M_pre_ms_to_core_collapse,32,365.8
Ice Lake,gfortran,2bc2f83440,Method 1,20M_pre_ms_to_core_collapse,32,365.8
Ice Lake,gfortran,2bc2f83440,Method 1,20M_pre_ms_to_core_collapse,32,367.6
Ice Lake,gfortran,2bc2f83440,Method 1,20M_pre_ms_to_core_collapse,64,215.3
Ice Lake,gfortran,2bc2f83440,Method 1,20M_pre_ms_to_core_collapse,64,216
Ice Lake,gfortran,2bc2f83440,Method 1,20M_pre_ms_to_core_collapse,64,219
Ice Lake,gfortran,2bc2f83440,Method 1,5M_cepheid_blue_loop,8,689
Ice Lake,gfortran,2bc2f83440,Method 1,5M_cepheid_blue_loop,8,690.2
Ice Lake,gfortran,2bc2f83440,Method 1,5M_cepheid_blue_loop,8,688.8
Ice Lake,gfortran,2bc2f83440,Method 1,5M_cepheid_blue_loop,16,583.2
Ice Lake,gfortran,2bc2f83440,Method 1,5M_cepheid_blue_loop,16,582.7
Ice Lake,gfortran,2bc2f83440,Method 1,5M_cepheid_blue_loop,16,582.3
Ice Lake,gfortran,2bc2f83440,Method 1,5M_cepheid_blue_loop,32,532.2
Ice Lake,gfortran,2bc2f83440,Method 1,5M_cepheid_blue_loop,32,529.8
Ice Lake,gfortran,2bc2f83440,Method 1,5M_cepheid_blue_loop,32,530.6
Ice Lake,gfortran,2bc2f83440,Method 1,5M_cepheid_blue_loop,64,509
Ice Lake,gfortran,2bc2f83440,Method 1,5M_cepheid_blue_loop,64,509
Ice Lake,gfortran,2bc2f83440,Method 1,5M_cepheid_blue_loop,64,507.5
Ice Lake,gfortran,2bc2f83440,Method 1,wd_stable_h_burn,8,730
Ice Lake,gfortran,2bc2f83440,Method 1,wd_stable_h_burn,8,732.2
Ice Lake,gfortran,2bc2f83440,Method 1,wd_stable_h_burn,8,731.8
Ice Lake,gfortran,2bc2f83440,Method 1,wd_stable_h_burn,16,403.3
Ice Lake,gfortran,2bc2f83440,Method 1,wd_stable_h_burn,16,402.4
Ice Lake,gfortran,2bc2f83440,Method 1,wd_stable_h_burn,16,403.7
Ice Lake,gfortran,2bc2f83440,Method 1,wd_stable_h_burn,32,243.2
Ice Lake,gfortran,2bc2f83440,Method 1,wd_stable_h_burn,32,244.2
Ice Lake,gfortran,2bc2f83440,Method 1,wd_stable_h_burn,32,244.9
Ice Lake,gfortran,2bc2f83440,Method 1,wd_stable_h_burn,64,169.5
Ice Lake,gfortran,2bc2f83440,Method 1,wd_stable_h_burn,64,170.9
Ice Lake,gfortran,2bc2f83440,Method 1,wd_stable_h_burn,64,168.9
Ice Lake,gfortran,443cecf1c2,Method 2,15M_dynamo,8,1405.9
Ice Lake,gfortran,443cecf1c2,Method 2,15M_dynamo,8,1415
Ice Lake,gfortran,443cecf1c2,Method 2,15M_dynamo,8,1430.8
Ice Lake,gfortran,443cecf1c2,Method 2,15M_dynamo,16,876
Ice Lake,gfortran,443cecf1c2,Method 2,15M_dynamo,16,874.5
Ice Lake,gfortran,443cecf1c2,Method 2,15M_dynamo,16,874.7
Ice Lake,gfortran,443cecf1c2,Method 2,15M_dynamo,32,614.6
Ice Lake,gfortran,443cecf1c2,Method 2,15M_dynamo,32,613.4
Ice Lake,gfortran,443cecf1c2,Method 2,15M_dynamo,32,615.4
Ice Lake,gfortran,443cecf1c2,Method 2,15M_dynamo,64,549.3
Ice Lake,gfortran,443cecf1c2,Method 2,15M_dynamo,64,551.3
Ice Lake,gfortran,443cecf1c2,Method 2,15M_dynamo,64,545.6
Ice Lake,gfortran,443cecf1c2,Method 2,20M_pre_ms_to_core_collapse,8,1261.4
Ice Lake,gfortran,443cecf1c2,Method 2,20M_pre_ms_to_core_collapse,8,1262.9
Ice Lake,gfortran,443cecf1c2,Method 2,20M_pre_ms_to_core_collapse,8,1261.8
Ice Lake,gfortran,443cecf1c2,Method 2,20M_pre_ms_to_core_collapse,16,654.7
Ice Lake,gfortran,443cecf1c2,Method 2,20M_pre_ms_to_core_collapse,16,653.9
Ice Lake,gfortran,443cecf1c2,Method 2,20M_pre_ms_to_core_collapse,16,654.2
Ice Lake,gfortran,443cecf1c2,Method 2,20M_pre_ms_to_core_collapse,32,355
Ice Lake,gfortran,443cecf1c2,Method 2,20M_pre_ms_to_core_collapse,32,354.5
Ice Lake,gfortran,443cecf1c2,Method 2,20M_pre_ms_to_core_collapse,32,353.3
Ice Lake,gfortran,443cecf1c2,Method 2,20M_pre_ms_to_core_collapse,64,208.5
Ice Lake,gfortran,443cecf1c2,Method 2,20M_pre_ms_to_core_collapse,64,210.9
Ice Lake,gfortran,443cecf1c2,Method 2,20M_pre_ms_to_core_collapse,64,212.5
Ice Lake,gfortran,443cecf1c2,Method 2,5M_cepheid_blue_loop,8,452.2
Ice Lake,gfortran,443cecf1c2,Method 2,5M_cepheid_blue_loop,8,468.7
Ice Lake,gfortran,443cecf1c2,Method 2,5M_cepheid_blue_loop,8,460.1
Ice Lake,gfortran,443cecf1c2,Method 2,5M_cepheid_blue_loop,16,348.3
Ice Lake,gfortran,443cecf1c2,Method 2,5M_cepheid_blue_loop,16,365.6
Ice Lake,gfortran,443cecf1c2,Method 2,5M_cepheid_blue_loop,16,361.5
Ice Lake,gfortran,443cecf1c2,Method 2,5M_cepheid_blue_loop,32,299.2
Ice Lake,gfortran,443cecf1c2,Method 2,5M_cepheid_blue_loop,32,296
Ice Lake,gfortran,443cecf1c2,Method 2,5M_cepheid_blue_loop,32,299.5
Ice Lake,gfortran,443cecf1c2,Method 2,5M_cepheid_blue_loop,64,282.5
Ice Lake,gfortran,443cecf1c2,Method 2,5M_cepheid_blue_loop,64,292.1
Ice Lake,gfortran,443cecf1c2,Method 2,5M_cepheid_blue_loop,64,307.1
Ice Lake,gfortran,443cecf1c2,Method 2,wd_stable_h_burn,8,728.9
Ice Lake,gfortran,443cecf1c2,Method 2,wd_stable_h_burn,8,731
Ice Lake,gfortran,443cecf1c2,Method 2,wd_stable_h_burn,8,728.6
Ice Lake,gfortran,443cecf1c2,Method 2,wd_stable_h_burn,16,404.7
Ice Lake,gfortran,443cecf1c2,Method 2,wd_stable_h_burn,16,405.5
Ice Lake,gfortran,443cecf1c2,Method 2,wd_stable_h_burn,16,404.7
Ice Lake,gfortran,443cecf1c2,Method 2,wd_stable_h_burn,32,246.5
Ice Lake,gfortran,443cecf1c2,Method 2,wd_stable_h_burn,32,243.6
Ice Lake,gfortran,443cecf1c2,Method 2,wd_stable_h_burn,32,244
Ice Lake,gfortran,443cecf1c2,Method 2,wd_stable_h_burn,64,185.8
Ice Lake,gfortran,443cecf1c2,Method 2,wd_stable_h_burn,64,190.1
Ice Lake,gfortran,443cecf1c2,Method 2,wd_stable_h_burn,64,187.3
Ice Lake,gfortran,93c43202ce,Method 3,15M_dynamo,8,1342.8
Ice Lake,gfortran,93c43202ce,Method 3,15M_dynamo,8,1341.2
Ice Lake,gfortran,93c43202ce,Method 3,15M_dynamo,8,1339.5
Ice Lake,gfortran,93c43202ce,Method 3,15M_dynamo,16,838.3
Ice Lake,gfortran,93c43202ce,Method 3,15M_dynamo,16,839
Ice Lake,gfortran,93c43202ce,Method 3,15M_dynamo,16,839
Ice Lake,gfortran,93c43202ce,Method 3,15M_dynamo,32,591.3
Ice Lake,gfortran,93c43202ce,Method 3,15M_dynamo,32,590.3
Ice Lake,gfortran,93c43202ce,Method 3,15M_dynamo,32,593.1
Ice Lake,gfortran,93c43202ce,Method 3,15M_dynamo,64,539
Ice Lake,gfortran,93c43202ce,Method 3,15M_dynamo,64,535.8
Ice Lake,gfortran,93c43202ce,Method 3,15M_dynamo,64,528.5
Ice Lake,gfortran,93c43202ce,Method 3,20M_pre_ms_to_core_collapse,8,1405.1
Ice Lake,gfortran,93c43202ce,Method 3,20M_pre_ms_to_core_collapse,8,1406.6
Ice Lake,gfortran,93c43202ce,Method 3,20M_pre_ms_to_core_collapse,8,1403.5
Ice Lake,gfortran,93c43202ce,Method 3,20M_pre_ms_to_core_collapse,16,735.5
Ice Lake,gfortran,93c43202ce,Method 3,20M_pre_ms_to_core_collapse,16,733.4
Ice Lake,gfortran,93c43202ce,Method 3,20M_pre_ms_to_core_collapse,16,734.3
Ice Lake,gfortran,93c43202ce,Method 3,20M_pre_ms_to_core_collapse,32,398.2
Ice Lake,gfortran,93c43202ce,Method 3,20M_pre_ms_to_core_collapse,32,399.7
Ice Lake,gfortran,93c43202ce,Method 3,20M_pre_ms_to_core_collapse,32,397.9
Ice Lake,gfortran,93c43202ce,Method 3,20M_pre_ms_to_core_collapse,64,326.5
Ice Lake,gfortran,93c43202ce,Method 3,20M_pre_ms_to_core_collapse,64,279.7
Ice Lake,gfortran,93c43202ce,Method 3,20M_pre_ms_to_core_collapse,64,294
Ice Lake,gfortran,93c43202ce,Method 3,5M_cepheid_blue_loop,8,444
Ice Lake,gfortran,93c43202ce,Method 3,5M_cepheid_blue_loop,8,441.8
Ice Lake,gfortran,93c43202ce,Method 3,5M_cepheid_blue_loop,8,443.4
Ice Lake,gfortran,93c43202ce,Method 3,5M_cepheid_blue_loop,16,349.4
Ice Lake,gfortran,93c43202ce,Method 3,5M_cepheid_blue_loop,16,343.2
Ice Lake,gfortran,93c43202ce,Method 3,5M_cepheid_blue_loop,16,343.1
Ice Lake,gfortran,93c43202ce,Method 3,5M_cepheid_blue_loop,32,296.8
Ice Lake,gfortran,93c43202ce,Method 3,5M_cepheid_blue_loop,32,296.2
Ice Lake,gfortran,93c43202ce,Method 3,5M_cepheid_blue_loop,32,294.2
Ice Lake,gfortran,93c43202ce,Method 3,5M_cepheid_blue_loop,64,288.2
Ice Lake,gfortran,93c43202ce,Method 3,5M_cepheid_blue_loop,64,281.3
Ice Lake,gfortran,93c43202ce,Method 3,5M_cepheid_blue_loop,64,280.2
Ice Lake,gfortran,93c43202ce,Method 3,wd_stable_h_burn,8,699.9
Ice Lake,gfortran,93c43202ce,Method 3,wd_stable_h_burn,8,703
Ice Lake,gfortran,93c43202ce,Method 3,wd_stable_h_burn,8,699.3
Ice Lake,gfortran,93c43202ce,Method 3,wd_stable_h_burn,16,390.3
Ice Lake,gfortran,93c43202ce,Method 3,wd_stable_h_burn,16,386.8
Ice Lake,gfortran,93c43202ce,Method 3,wd_stable_h_burn,16,387.4
Ice Lake,gfortran,93c43202ce,Method 3,wd_stable_h_burn,32,236.9
Ice Lake,gfortran,93c43202ce,Method 3,wd_stable_h_burn,32,237.4
Ice Lake,gfortran,93c43202ce,Method 3,wd_stable_h_burn,32,234.9
Ice Lake,gfortran,93c43202ce,Method 3,wd_stable_h_burn,64,176
Ice Lake,gfortran,93c43202ce,Method 3,wd_stable_h_burn,64,182.1
Ice Lake,gfortran,93c43202ce,Method 3,wd_stable_h_burn,64,177.4
Ice Lake,gfortran,e6f5155e12,Method 5,15M_dynamo,8,1430.8
Ice Lake,gfortran,e6f5155e12,Method 5,15M_dynamo,8,1430.8
Ice Lake,gfortran,e6f5155e12,Method 5,15M_dynamo,8,1428.3
Ice Lake,gfortran,e6f5155e12,Method 5,15M_dynamo,16,885.1
Ice Lake,gfortran,e6f5155e12,Method 5,15M_dynamo,16,892.7
Ice Lake,gfortran,e6f5155e12,Method 5,15M_dynamo,16,893.6
Ice Lake,gfortran,e6f5155e12,Method 5,15M_dynamo,32,623.7
Ice Lake,gfortran,e6f5155e12,Method 5,15M_dynamo,32,630
Ice Lake,gfortran,e6f5155e12,Method 5,15M_dynamo,32,636.5
Ice Lake,gfortran,e6f5155e12,Method 5,15M_dynamo,64,704.1
Ice Lake,gfortran,e6f5155e12,Method 5,15M_dynamo,64,600.1
Ice Lake,gfortran,e6f5155e12,Method 5,15M_dynamo,64,609.7
Ice Lake,gfortran,e6f5155e12,Method 5,20M_pre_ms_to_core_collapse,8,1263.3
Ice Lake,gfortran,e6f5155e12,Method 5,20M_pre_ms_to_core_collapse,8,1266.2
Ice Lake,gfortran,e6f5155e12,Method 5,20M_pre_ms_to_core_collapse,8,1272.6
Ice Lake,gfortran,e6f5155e12,Method 5,20M_pre_ms_to_core_collapse,16,662.5
Ice Lake,gfortran,e6f5155e12,Method 5,20M_pre_ms_to_core_collapse,16,663.6
Ice Lake,gfortran,e6f5155e12,Method 5,20M_pre_ms_to_core_collapse,16,663.2
Ice Lake,gfortran,e6f5155e12,Method 5,20M_pre_ms_to_core_collapse,32,362.8
Ice Lake,gfortran,e6f5155e12,Method 5,20M_pre_ms_to_core_collapse,32,363.1
Ice Lake,gfortran,e6f5155e12,Method 5,20M_pre_ms_to_core_collapse,32,364.6
Ice Lake,gfortran,e6f5155e12,Method 5,20M_pre_ms_to_core_collapse,64,234.7
Ice Lake,gfortran,e6f5155e12,Method 5,20M_pre_ms_to_core_collapse,64,229
Ice Lake,gfortran,e6f5155e12,Method 5,20M_pre_ms_to_core_collapse,64,232
Ice Lake,gfortran,e6f5155e12,Method 5,5M_cepheid_blue_loop,8,499.4
Ice Lake,gfortran,e6f5155e12,Method 5,5M_cepheid_blue_loop,8,515.9
Ice Lake,gfortran,e6f5155e12,Method 5,5M_cepheid_blue_loop,8,503.6
Ice Lake,gfortran,e6f5155e12,Method 5,5M_cepheid_blue_loop,16,398.7
Ice Lake,gfortran,e6f5155e12,Method 5,5M_cepheid_blue_loop,16,422.4
Ice Lake,gfortran,e6f5155e12,Method 5,5M_cepheid_blue_loop,16,397.1
Ice Lake,gfortran,e6f5155e12,Method 5,5M_cepheid_blue_loop,32,354.4
Ice Lake,gfortran,e6f5155e12,Method 5,5M_cepheid_blue_loop,32,377.4
Ice Lake,gfortran,e6f5155e12,Method 5,5M_cepheid_blue_loop,32,364.5
Ice Lake,gfortran,e6f5155e12,Method 5,5M_cepheid_blue_loop,64,353
Ice Lake,gfortran,e6f5155e12,Method 5,5M_cepheid_blue_loop,64,350.8
Ice Lake,gfortran,e6f5155e12,Method 5,5M_cepheid_blue_loop,64,354.2
Ice Lake,gfortran,e6f5155e12,Method 5,wd_stable_h_burn,8,720.6
Ice Lake,gfortran,e6f5155e12,Method 5,wd_stable_h_burn,8,721.5
Ice Lake,gfortran,e6f5155e12,Method 5,wd_stable_h_burn,8,722.6
Ice Lake,gfortran,e6f5155e12,Method 5,wd_stable_h_burn,16,399.7
Ice Lake,gfortran,e6f5155e12,Method 5,wd_stable_h_burn,16,400
Ice Lake,gfortran,e6f5155e12,Method 5,wd_stable_h_burn,16,399.6
Ice Lake,gfortran,e6f5155e12,Method 5,wd_stable_h_burn,32,244
Ice Lake,gfortran,e6f5155e12,Method 5,wd_stable_h_burn,32,245.1
Ice Lake,gfortran,e6f5155e12,Method 5,wd_stable_h_burn,32,243.3
Ice Lake,gfortran,e6f5155e12,Method 5,wd_stable_h_burn,64,188.5
Ice Lake,gfortran,e6f5155e12,Method 5,wd_stable_h_burn,64,190.5
Ice Lake,gfortran,e6f5155e12,Method 5,wd_stable_h_burn,64,190.8
Ice Lake,ifx,1b52195431,Method 4,15M_dynamo,8,1284.2
Ice Lake,ifx,1b52195431,Method 4,15M_dynamo,8,1290.9
Ice Lake,ifx,1b52195431,Method 4,15M_dynamo,8,1281.6
Ice Lake,ifx,1b52195431,Method 4,15M_dynamo,16,819.3
Ice Lake,ifx,1b52195431,Method 4,15M_dynamo,16,818.2
Ice Lake,ifx,1b52195431,Method 4,15M_dynamo,16,817.2
Ice Lake,ifx,1b52195431,Method 4,15M_dynamo,32,596.5
Ice Lake,ifx,1b52195431,Method 4,15M_dynamo,32,596.1
Ice Lake,ifx,1b52195431,Method 4,15M_dynamo,32,597.4
Ice Lake,ifx,1b52195431,Method 4,15M_dynamo,64,496.9
Ice Lake,ifx,1b52195431,Method 4,15M_dynamo,64,501
Ice Lake,ifx,1b52195431,Method 4,15M_dynamo,64,502.1
Ice Lake,ifx,1b52195431,Method 4,20M_pre_ms_to_core_collapse,8,1007.2
Ice Lake,ifx,1b52195431,Method 4,20M_pre_ms_to_core_collapse,8,1004.5
Ice Lake,ifx,1b52195431,Method 4,20M_pre_ms_to_core_collapse,8,1005.2
Ice Lake,ifx,1b52195431,Method 4,20M_pre_ms_to_core_collapse,16,536.2
Ice Lake,ifx,1b52195431,Method 4,20M_pre_ms_to_core_collapse,16,537.2
Ice Lake,ifx,1b52195431,Method 4,20M_pre_ms_to_core_collapse,16,536.3
Ice Lake,ifx,1b52195431,Method 4,20M_pre_ms_to_core_collapse,32,303.3
Ice Lake,ifx,1b52195431,Method 4,20M_pre_ms_to_core_collapse,32,304.3
Ice Lake,ifx,1b52195431,Method 4,20M_pre_ms_to_core_collapse,32,303.4
Ice Lake,ifx,1b52195431,Method 4,20M_pre_ms_to_core_collapse,64,194.2
Ice Lake,ifx,1b52195431,Method 4,20M_pre_ms_to_core_collapse,64,195.7
Ice Lake,ifx,1b52195431,Method 4,20M_pre_ms_to_core_collapse,64,195
Ice Lake,ifx,1b52195431,Method 4,5M_cepheid_blue_loop,8,343.8
Ice Lake,ifx,1b52195431,Method 4,5M_cepheid_blue_loop,8,341.7
Ice Lake,ifx,1b52195431,Method 4,5M_cepheid_blue_loop,8,340.9
Ice Lake,ifx,1b52195431,Method 4,5M_cepheid_blue_loop,16,243.3
Ice Lake,ifx,1b52195431,Method 4,5M_cepheid_blue_loop,16,242.8
Ice Lake,ifx,1b52195431,Method 4,5M_cepheid_blue_loop,16,242.3
Ice Lake,ifx,1b52195431,Method 4,5M_cepheid_blue_loop,32,194.5
Ice Lake,ifx,1b52195431,Method 4,5M_cepheid_blue_loop,32,194.1
Ice Lake,ifx,1b52195431,Method 4,5M_cepheid_blue_loop,32,194.3
Ice Lake,ifx,1b52195431,Method 4,5M_cepheid_blue_loop,64,172.9
Ice Lake,ifx,1b52195431,Method 4,5M_cepheid_blue_loop,64,174.2
Ice Lake,ifx,1b52195431,Method 4,5M_cepheid_blue_loop,64,173.3
Ice Lake,ifx,1b52195431,Method 4,wd_stable_h_burn,8,647.3
Ice Lake,ifx,1b52195431,Method 4,wd_stable_h_burn,8,645.8
Ice Lake,ifx,1b52195431,Method 4,wd_stable_h_burn,8,645.4
Ice Lake,ifx,1b52195431,Method 4,wd_stable_h_burn,16,377.9
Ice Lake,ifx,1b52195431,Method 4,wd_stable_h_burn,16,378.4
Ice Lake,ifx,1b52195431,Method 4,wd_stable_h_burn,16,378.8
Ice Lake,ifx,1b52195431,Method 4,wd_stable_h_burn,32,247.4
Ice Lake,ifx,1b52195431,Method 4,wd_stable_h_burn,32,247.1
Ice Lake,ifx,1b52195431,Method 4,wd_stable_h_burn,32,247.1
Ice Lake,ifx,1b52195431,Method 4,wd_stable_h_burn,64,188.6
Ice Lake,ifx,1b52195431,Method 4,wd_stable_h_burn,64,189.7
Ice Lake,ifx,1b52195431,Method 4,wd_stable_h_burn,64,190.4
Ice Lake,ifx,2bc2f83440,Method 1,15M_dynamo,8,1615.2
Ice Lake,ifx,2bc2f83440,Method 1,15M_dynamo,8,1612.6
Ice Lake,ifx,2bc2f83440,Method 1,15M_dynamo,8,1616.7
Ice Lake,ifx,2bc2f83440,Method 1,15M_dynamo,16,988
Ice Lake,ifx,2bc2f83440,Method 1,15M_dynamo,16,988.2
Ice Lake,ifx,2bc2f83440,Method 1,15M_dynamo,16,988
Ice Lake,ifx,2bc2f83440,Method 1,15M_dynamo,32,687.2
Ice Lake,ifx,2bc2f83440,Method 1,15M_dynamo,32,686.7
Ice Lake,ifx,2bc2f83440,Method 1,15M_dynamo,32,685.5
Ice Lake,ifx,2bc2f83440,Method 1,15M_dynamo,64,553
Ice Lake,ifx,2bc2f83440,Method 1,15M_dynamo,64,557.6
Ice Lake,ifx,2bc2f83440,Method 1,15M_dynamo,64,556.9
Ice Lake,ifx,2bc2f83440,Method 1,20M_pre_ms_to_core_collapse,8,1374.6
Ice Lake,ifx,2bc2f83440,Method 1,20M_pre_ms_to_core_collapse,8,1373.7
Ice Lake,ifx,2bc2f83440,Method 1,20M_pre_ms_to_core_collapse,8,1372
Ice Lake,ifx,2bc2f83440,Method 1,20M_pre_ms_to_core_collapse,16,732.6
Ice Lake,ifx,2bc2f83440,Method 1,20M_pre_ms_to_core_collapse,16,734
Ice Lake,ifx,2bc2f83440,Method 1,20M_pre_ms_to_core_collapse,16,732.8
Ice Lake,ifx,2bc2f83440,Method 1,20M_pre_ms_to_core_collapse,32,416.3
Ice Lake,ifx,2bc2f83440,Method 1,20M_pre_ms_to_core_collapse,32,415.8
Ice Lake,ifx,2bc2f83440,Method 1,20M_pre_ms_to_core_collapse,32,416.6
Ice Lake,ifx,2bc2f83440,Method 1,20M_pre_ms_to_core_collapse,64,268.6
Ice Lake,ifx,2bc2f83440,Method 1,20M_pre_ms_to_core_collapse,64,269.2
Ice Lake,ifx,2bc2f83440,Method 1,20M_pre_ms_to_core_collapse,64,269.3
Ice Lake,ifx,2bc2f83440,Method 1,5M_cepheid_blue_loop,8,454.7
Ice Lake,ifx,2bc2f83440,Method 1,5M_cepheid_blue_loop,8,453.3
Ice Lake,ifx,2bc2f83440,Method 1,5M_cepheid_blue_loop,8,452.9
Ice Lake,ifx,2bc2f83440,Method 1,5M_cepheid_blue_loop,16,315.6
Ice Lake,ifx,2bc2f83440,Method 1,5M_cepheid_blue_loop,16,315.3
Ice Lake,ifx,2bc2f83440,Method 1,5M_cepheid_blue_loop,16,316
Ice Lake,ifx,2bc2f83440,Method 1,5M_cepheid_blue_loop,32,248.9
Ice Lake,ifx,2bc2f83440,Method 1,5M_cepheid_blue_loop,32,248.7
Ice Lake,ifx,2bc2f83440,Method 1,5M_cepheid_blue_loop,32,249.1
Ice Lake,ifx,2bc2f83440,Method 1,5M_cepheid_blue_loop,64,218.5
Ice Lake,ifx,2bc2f83440,Method 1,5M_cepheid_blue_loop,64,217.8
Ice Lake,ifx,2bc2f83440,Method 1,5M_cepheid_blue_loop,64,219.3
Ice Lake,ifx,2bc2f83440,Method 1,wd_stable_h_burn,8,817.4
